Otu0001,Otu0002,Otu0005,Otu0012,Otu0017,Otu0020,Otu0023,Otu0025,Otu0034,Otu0035,Otu0041,Otu0066,Otu0070,Otu0074,Otu0075,Otu0077,Otu0078,Otu0079,Otu0086,Otu0094,Otu0095,Otu0127,Otu0139,Otu0145,Otu0154,Otu0155,Otu0163,Otu0179,Otu0181,Otu0187,Otu0227,Otu0231,Otu0233,Otu0241,Otu0246,Otu0250,Otu0257,Otu0264,Otu0272,Otu0283,Otu0332,Otu0335,Otu0351,Otu0364,Otu0384,Otu0386,Otu0392,Otu0461,Otu0478,Otu0484,Otu0491,Otu0501,Otu0518,Otu0535,Otu0543,Otu0545,Otu0560,Otu0561,Otu0574,Otu0618,Otu0619,Otu0639,Otu0657,Otu0672,Otu0674,Otu0680,Otu0728,Otu0773,Otu0787,Otu0852,Otu0862,Otu0913,Otu0974,Otu0979,Otu1012,Otu1037,Otu1109,Otu1133,Otu1149,Otu1197,Otu1220,Otu1279,Otu1311,Otu1340,Otu1381,Otu1427,Otu1475,Otu1493,Otu1497,Otu1506,Otu1511,Otu1535,Otu1576,Otu1754,Otu1758,Otu1761,Otu1861,Otu1915,Otu1921,Otu1936,Otu1941,Otu1968,Otu2018,Otu2149,Otu2267,Otu2364,Otu2404,Otu2448,Otu2529,Otu2570,Otu2648,Otu2694,Otu2703,Otu2704,Otu2741,Otu2746,Otu2751,Otu2798,Otu2799,Otu2823,Otu2838,Otu2868,Otu2873,Otu2904,Otu2934,Otu2940,Otu2961,Otu3014,Otu3017,Otu3097,Otu3110,Otu3121,Otu3197,Otu3199,Otu3224,Otu3238,Otu3242,Otu3245,Otu3263,Otu3298,Otu3315,Otu3320,Otu3345,Otu3361,Otu3378,Otu3386,Otu3406,Otu3444,Otu3453,Otu3456,Otu3470,Otu3472,Otu3475,Otu3477,Otu3510,Otu3517,Otu3537,Otu3540,Otu3548,Otu3549,Otu3587,Otu3590,Otu3609,Otu3622,Otu3650,Otu3662,Otu3665,Otu3678,Otu3679,Otu3691,Otu3696,Otu3732,Otu3739,Otu3754,Otu3780,Otu3811,Otu3823,Otu3827,Otu3864,Otu3866,Otu3874,Otu3880,Otu3891,Otu3901,Otu3928,Otu3929,Otu3962,Otu3972,Otu3978,Otu3987,Otu3989,Otu4014,Otu4020,Otu4023,Otu4043,Otu4072,Otu4083,Otu4086,Otu4102,Otu4104,Otu4105,Otu4107,Otu4128,Otu4139,Otu4140,Otu4155,Otu4167,Otu4169,Otu4175,Otu4177,Otu4178,Otu4223,Otu4238,Otu4239,Otu4241,Otu4255,Otu4272,Otu4277,Otu4279,Otu4285,Otu4286,Otu4304,Otu4318,Otu4320,Otu4340,Otu4341,Otu4350,Otu4354,Otu4369,Otu4372,Otu4375,Otu4377,Otu4383,Otu4392,Otu4396,Otu4435,Otu4448,Otu4451,Otu4452,Otu4464,Otu4477,Otu4479,Otu4491,Otu4501,Otu4519,Otu4522,Otu4530,Otu4557,Otu4560,Otu4567,Otu4575,Otu4585,Otu4589,Otu4594,Otu4609,Otu4628,Otu4641,Otu4642,Otu4656,Otu4659,Otu4664,Otu4666,Otu4668,Otu4673,Otu4677,Otu4681,Otu4688,Otu4689,Otu4699,Otu4708,Otu4738,Otu4743,Otu4752,Otu4764,Otu4775,Otu4779,Otu4785,Otu4795,Otu4807,Otu4809,Otu4817,Otu4824,Otu4831,Otu4835,Otu4856,Otu4858,Otu4861,Otu4862,Otu4879,Otu4885,Otu4901,Otu4903,Otu4904,Otu4913,Otu4918,Otu4923,Otu4927,Otu4946,Otu4951,Otu4953,Otu4956,Otu4960,Otu4963,Otu4972,Otu4977,Otu4979,Otu4992,Otu4997,Otu4998,Otu5006,Otu5012,Otu5023,Otu5029,Otu5033,Otu5051,Otu5057,Otu5059,Otu5066,Otu5069,Otu5076,Otu5086,Otu5087,Otu5094,Otu5095,Otu5100,Otu5112,Otu5113,Otu5121,Otu5129,Otu5150,Otu5172,Otu5178,Otu5183,Otu5186,Otu5201,Otu5213,Otu5215,Otu5225,Otu5228,Otu5229,Otu5231,Otu5232,Otu5235,Otu5243,Otu5258,Otu5267,Otu5270,Otu5282,Otu5290,Otu5310,Otu5312,Otu5318,Otu5319,Otu5323,Otu5340,Otu5349,Otu5354,Otu5357,Otu5371,Otu5378,Otu5382,Otu5387,Otu5388,Otu5392,Otu5393,Otu5403,Otu5404,Otu5409,Otu5415,Otu5433,Otu5441,Otu5460,Otu5461,Otu5481,Otu5486,Otu5501,Otu5511,Otu5515,Otu5516,Otu5520,Otu5538,Otu5539,Otu5551,Otu5556,Otu5565,Otu5567,Otu5573,Otu5574,Otu5575,Otu5580,Otu5585,Otu5588,Otu5593,Otu5597,Otu5606,Otu5609,Otu5620,Otu5622,Otu5626,Otu5633,Otu5634,Otu5636,Otu5639,Otu5640,Otu5642,Otu5660,Otu5673,Otu5677,Otu5680,Otu5689,Otu5705,Otu5737,Otu5739,Otu5781,Otu5789,Otu5791,Otu5794,Otu5798,Otu5799,Otu5805,Otu5807,Otu5814,Otu5824,Otu5828,Otu5829,Otu5830,Otu5831,Otu5833,Otu5834,Otu5839,Otu5851,Otu5852,Otu5854,Otu5860,Otu5868,Otu5871,Otu5887,Otu5888,Otu5890,Otu5891,Otu5898,Otu5899,Otu5908,Otu5912,Otu5913,Otu5914,Otu5916,Otu5918,Otu5919,Otu5921,Otu5923,Otu5927,Otu5928,Otu5935,Otu5960,Otu5964,Otu5981,Otu5983,Otu5989,Otu5996,Otu6008,Otu6013,Otu6016,Otu6018,Otu6021,Otu6022,Otu6034,Otu6038,Otu6044,Otu6048,Otu6049,Otu6052,Otu6054,Otu6059,Otu6061,Otu6062,Otu6072,Otu6073,Otu6076,Otu6078,Otu6086,Otu6087,Otu6089,Otu6103,Otu6107,Otu6119,Otu6124,Otu6125,Otu6131,Otu6132,Otu6134,Otu6140,Otu6142,Otu6146,Otu6147,Otu6148,Otu6151,Otu6165,Otu6171,Otu6172,Otu6174,Otu6185,Otu6187,Otu6191,Otu6193,Otu6195,Otu6196,Otu6198,Otu6199,Otu6202,Otu6206,Otu6209,Otu6219,Otu6226,Otu6227,Otu6233,Otu6237,Otu6248,Otu6251,Otu6253,Otu6260,Otu6264,Otu6267,Otu6270,Otu6271,Otu6276,Otu6279,Otu6282,Otu6283,Otu6284,Otu6285,Otu6290,Otu6291,Otu6300,Otu6302,Otu6304,Otu6306,Otu6311,Otu6312,Otu6313,Otu6314,Otu6318,Otu6324,Otu6326,Otu6332,Otu6334,Otu6338,Otu6339,Otu6341,Otu6342,Otu6343,Otu6344,Otu6346,Otu6349,Otu6353,Otu6354,Otu6356,Otu6360,Otu6366,Otu6372,Otu6376,Otu6379,Otu6382,Otu6383,Otu6384,Otu6395,Otu6400,Otu6407,Otu6410,Otu6413,Otu6414,Otu6415,Otu6421,Otu6424,Otu6427,Otu6430,Otu6433,Otu6434,Otu6437,Otu6439,Otu6446,Otu6448,Otu6450,Otu6452,Otu6454,Otu6459,Otu6465,Otu6466,Otu6470,Otu6472,Otu6476,Otu6477,Otu6480,Otu6489,Otu6490,Otu6491,Otu6492,Otu6494,Otu6508,Otu6510,Otu6512,Otu6514,Otu6515,Otu6517,Otu6520,Otu6524,Otu6539,Otu6543,Otu6547,Otu6550,Otu6555,Otu6559,Otu6561,Otu6562,Otu6564,Otu6565,Otu6566,Otu6568,Otu6569,Otu6575,Otu6576,Otu6579,Otu6583,Otu6586,Otu6587,Otu6589,Otu6593,Otu6596,Otu6598,Otu6599,Otu6601,Otu6603,Otu6606,Otu6609,Otu6612,Otu6620,Otu6621,Otu6622,Otu6624,Otu6625,Otu6626,Otu6627,Otu6629,Otu6634,Otu6640,Otu6641,Otu6643,Otu6646,Otu6648,Otu6649,Otu6653,Otu6655,Otu6658,Otu6663,Otu6664,Otu6666,Otu6671,Otu6673,Otu6675,Otu6677,Otu6681,Otu6682,Otu6685,Otu6686,Otu6688,Otu6690,Otu6695,Otu6698,Otu6699,Otu6700,Otu6701,Otu6704,Otu6712,Otu6713,Otu6715,Otu6716,Otu6717,Otu6719,Otu6720,Otu6725,Otu6727,Otu6728,Otu6731,Otu6732,Otu6734,Otu6737,Otu6739,Otu6743,Otu6746
0,0.25,0.011627906976744186,0.08333333333333333,0.09090909090909091,0.15384615384615385,0.25,0.06666666666666667,0.02631578947368421,0.25,0.17142857142857143,0.25,0.06666666666666667,0.037037037037037035,0.16666666666666666,0.10526315789473684,0.1111111111111111,0.02857142857142857,0.02857142857142857,0.16666666666666666,0.25,0.058823529411764705,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.04,0.05555555555555555,0.05555555555555555,0.10714285714285714,0.1,0.07142857142857142,0.125,0.1,0.2692307692307692,0.14583333333333334,0.07142857142857142,0.038461538461538464,0.1111111111111111,0.0625,0.45454545454545453,0.045454545454545456,0.0625,0.125,0.125,0.04,0.08333333333333333,0.06666666666666667,0.030303030303030304,0.2857142857142857,0.058823529411764705,0.14285714285714285,0.2222222222222222,0.058823529411764705,0.1935483870967742,0.2,0.25,0.21428571428571427,0.1,0.14285714285714285,0.25,0.08333333333333333,0.2,0.2222222222222222,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.17647058823529413,0.14285714285714285,0.25,0.028985507246376812,0.1111111111111111,0.125,0.25,0.14285714285714285,0.1111111111111111,0.2,1.25,0.25,0.3,0.14285714285714285,0.2,0.024390243902439025,0.25,0.16666666666666666,0.1,0.1111111111111111,0.14285714285714285,0.25,0.07142857142857142,0.07142857142857142,0.05,0.16666666666666666,0.2,0.0625,0.02857142857142857,0.11538461538461539,0.2,0.07692307692307693,0.041666666666666664,0.8571428571428571,0.025,0.09090909090909091,0.07692307692307693,0.09090909090909091,0.125,0.25,0.11627906976744186,0.09090909090909091,0.041666666666666664,0.07142857142857142,0.041666666666666664,0.08333333333333333,0.10810810810810811,0.07692307692307693,0.0625,0.045454545454545456,0.09090909090909091,0.1111111111111111,0.25,0.05263157894736842,0.2222222222222222,0.03125,0.02631578947368421,0.02127659574468085,0.09090909090909091,0.0425531914893617,0.25,0.041666666666666664,0.12,0.0078125,0.07692307692307693,0.05263157894736842,0.09090909090909091,0.05,0.038461538461538464,0.2,0.25,0.12903225806451613,0.08571428571428572,0.16666666666666666,0.04,0.07894736842105263,0.09090909090909091,0.125,0.2857142857142857,0.034482758620689655,0.08108108108108109,0.13157894736842105,0.07692307692307693,0.07692307692307693,0.06666666666666667,0.1111111111111111,0.2,0.10526315789473684,0.0625,0.14285714285714285,0.1,0.043478260869565216,0.0125,0.12121212121212122,0.13333333333333333,0.02631578947368421,0.08333333333333333,0.125,0.1,0.2,0.25,0.05263157894736842,0.16666666666666666,0.09302325581395349,0.125,0.07692307692307693,0.16666666666666666,0.125,0.1111111111111111,0.13333333333333333,0.1,0.14285714285714285,0.10344827586206896,0.14285714285714285,0.08860759493670886,0.1774193548387097,0.25,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.05555555555555555,0.42857142857142855,0.18072289156626506,0.1,0.043478260869565216,0.07692307692307693,0.03571428571428571,0.034482758620689655,0.06666666666666667,0.05128205128205128,0.1,0.14285714285714285,0.15384615384615385,0.05,0.05555555555555555,0.01282051282051282,0.2,0.09090909090909091,0.03225806451612903,0.043478260869565216,0.16666666666666666,0.038461538461538464,0.07272727272727272,0.02702702702702703,0.35294117647058826,0.15789473684210525,0.02702702702702703,0.07692307692307693,0.05,0.037037037037037035,0.05263157894736842,0.03225806451612903,0.021739130434782608,0.17647058823529413,0.375,0.16666666666666666,0.05263157894736842,0.018867924528301886,0.0625,0.030303030303030304,0.037037037037037035,0.05555555555555555,0.09090909090909091,0.08333333333333333,0.10714285714285714,0.1111111111111111,0.04,0.05263157894736842,0.03333333333333333,0.2727272727272727,0.2,0.02631578947368421,0.032432432432432434,0.05555555555555555,0.0625,0.05263157894736842,0.045454545454545456,0.03571428571428571,0.16666666666666666,0.14285714285714285,0.03333333333333333,0.05714285714285714,0.1,0.03773584905660377,0.043478260869565216,0.09090909090909091,0.16666666666666666,0.03508771929824561,0.1111111111111111,0.08333333333333333,0.034482758620689655,0.041666666666666664,0.02702702702702703,0.06666666666666667,0.08571428571428572,0.08333333333333333,0.03571428571428571,0.2777777777777778,0.07142857142857142,0.16666666666666666,0.02631578947368421,0.25,0.2,0.05555555555555555,0.05263157894736842,0.07692307692307693,0.029850746268656716,0.058823529411764705,0.043478260869565216,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.01639344262295082,0.058823529411764705,0.029411764705882353,0.16666666666666666,0.2857142857142857,1.1111111111111112,0.16666666666666666,0.3157894736842105,0.18181818181818182,0.2,0.14285714285714285,0.29411764705882354,0.10810810810810811,0.07692307692307693,0.09375,0.10526315789473684,0.0625,0.044444444444444446,0.0379746835443038,0.125,0.1111111111111111,0.04878048780487805,0.2,0.033203125,0.0625,0.375,0.125,0.034482758620689655,0.04741379310344827,0.02127659574468085,0.018518518518518517,0.022222222222222223,0.21212121212121213,0.07692307692307693,0.047619047619047616,0.125,0.2,0.016666666666666666,0.026014568158168574,0.1,0.3,0.05555555555555555,0.2,0.12121212121212122,0.05128205128205128,0.2,0.14285714285714285,0.0625,0.06896551724137931,0.07142857142857142,0.05,0.03225806451612903,0.04411764705882353,0.023255813953488372,0.045871559633027525,0.07142857142857142,0.1,0.04964539007092199,0.09090909090909091,0.125,0.2,0.038461538461538464,0.125,0.05,0.043478260869565216,0.08333333333333333,0.09090909090909091,0.0855614973262032,0.02564102564102564,0.17391304347826086,0.1111111111111111,0.11940298507462686,0.15789473684210525,0.05555555555555555,0.023809523809523808,0.1111111111111111,0.058823529411764705,0.010273972602739725,0.05357142857142857,0.041666666666666664,0.2,0.027777777777777776,0.09090909090909091,0.038461538461538464,0.07407407407407407,0.023809523809523808,0.037037037037037035,0.25,0.05555555555555555,0.029411764705882353,0.03225806451612903,0.034482758620689655,0.07142857142857142,0.05,0.025,0.03333333333333333,0.25,0.043478260869565216,0.020942408376963352,0.02631578947368421,0.25,0.16666666666666666,0.02564102564102564,0.07291666666666667,0.10526315789473684,0.043478260869565216,0.18421052631578946,0.2222222222222222,0.024793388429752067,0.25,0.05555555555555555,0.058823529411764705,0.041666666666666664,0.1640625,0.0625,0.125,0.26,0.04,0.041666666666666664,0.07407407407407407,0.02631578947368421,0.058823529411764705,0.14285714285714285,0.03636363636363636,0.037037037037037035,0.07142857142857142,0.06666666666666667,0.0297029702970297,0.0625,0.0660377358490566,0.038461538461538464,0.009174311926605505,0.07142857142857142,0.024390243902439025,0.11428571428571428,0.029411764705882353,0.125,0.041666666666666664,0.06666666666666667,0.05511811023622047,0.18181818181818182,0.07692307692307693,0.08333333333333333,0.1,0.007407407407407408,0.013793103448275862,0.058823529411764705,0.03571428571428571,0.07142857142857142,0.07692307692307693,0.0625,0.07142857142857142,0.017879948914431672,0.08333333333333333,0.0625,0.25,0.04878048780487805,0.12,0.04,0.02564102564102564,0.07692307692307693,0.09090909090909091,0.02702702702702703,0.07692307692307693,0.1111111111111111,0.030303030303030304,0.06666666666666667,0.1111111111111111,0.06428571428571428,0.038461538461538464,0.22727272727272727,0.044444444444444446,0.14285714285714285,0.18181818181818182,0.03968253968253968,0.05405405405405406,0.1,0.1,0.10919540229885058,0.025510204081632654,0.008403361344537815,0.05,0.03125,0.031746031746031744,0.09090909090909091,0.007692307692307693,0.02127659574468085,0.1,0.03571428571428571,0.2631578947368421,0.06060606060606061,0.05555555555555555,0.058823529411764705,0.18181818181818182,0.08333333333333333,0.11538461538461539,0.06306306306306306,0.05172413793103448,0.22727272727272727,0.06666666666666667,0.1,0.03954802259887006,0.029411764705882353,0.08196721311475409,0.13333333333333333,0.03333333333333333,0.14634146341463414,0.029411764705882353,0.1,0.015037593984962405,0.25,0.07142857142857142,0.061855670103092786,0.11764705882352941,0.18571428571428572,0.029411764705882353,0.04854368932038835,0.0425531914893617,0.013513513513513514,0.015625,0.043478260869565216,0.14285714285714285,0.02666666666666667,0.05357142857142857,0.06521739130434782,0.05555555555555555,0.0625,0.016129032258064516,0.03225806451612903,0.1323529411764706,0.07692307692307693,0.023809523809523808,0.029411764705882353,0.07142857142857142,0.01098901098901099,0.0625,0.07936507936507936,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.04,0.1,0.14,0.0049261083743842365,0.04154302670623145,0.011111111111111112,0.05405405405405406,0.038461538461538464,0.05357142857142857,0.027522935779816515,0.20588235294117646,0.03125,0.038461538461538464,0.0975609756097561,0.029850746268656716,0.2857142857142857,0.03508771929824561,0.06666666666666667,0.03225806451612903,0.019522776572668113,0.2222222222222222,0.18421052631578946,0.06153846153846154,0.045454545454545456,0.07142857142857142,0.05405405405405406,0.017543859649122806,0.125,0.06049382716049383,0.03571428571428571,0.038461538461538464,0.059006211180124224,0.12903225806451613,0.10091743119266056,0.016666666666666666,0.2,0.02857142857142857,0.043478260869565216,0.0707070707070707,0.02247191011235955,0.047619047619047616,0.014598540145985401,0.16666666666666666,0.058823529411764705,0.018518518518518517,0.14583333333333334,0.13043478260869565,0.1,0.14285714285714285,0.029411764705882353,0.058823529411764705,0.019148936170212766,0.1111111111111111,0.044444444444444446,0.12195121951219512,0.17647058823529413,0.08,0.03017241379310345,0.125,0.08064516129032258,0.1,0.018867924528301886,0.014492753623188406,0.1743119266055046,0.10714285714285714,0.25,0.14285714285714285,0.06666666666666667,0.08433734939759036,0.15384615384615385,0.047619047619047616,0.038525963149078725,0.06666666666666667,0.022727272727272728,0.05263157894736842,0.125,0.041666666666666664,0.03409090909090909,0.034482758620689655,0.0273972602739726,0.01675977653631285,0.0196078431372549,0.027139874739039668,0.03225806451612903,0.034482758620689655,0.03637901861252115,0.007575757575757576,0.11538461538461539,0.0196078431372549,0.05,0.02197802197802198,0.058823529411764705,0.028985507246376812,0.13333333333333333,0.1,0.0136986301369863,0.10526315789473684,0.038461538461538464,0.030303030303030304,0.027972027972027972,0.05627705627705628,0.02574257425742574,0.010309278350515464,0.025522041763341066,0.03018867924528302,0.028037383177570093,0.03225806451612903,0.020833333333333332,0.05722070844686648,0.0399002493765586,0.023809523809523808,0.056179775280898875,0.025,0.16666666666666666,0.03773584905660377,0.06666666666666667,0.058823529411764705,0.02564102564102564,0.05232558139534884,0.047619047619047616,0.03896103896103896,0.016216216216216217,0.04573170731707317,0.05620608899297424,0.14285714285714285,0.1,0.17391304347826086,0.02933088909257562,0.0074211502782931356,0.03607843137254902,0.030612244897959183,0.047619047619047616,0.03225806451612903,0.2,0.03314917127071823,0.03420523138832998,0.059602649006622516,0.14285714285714285,0.028208744710860368,0.14285714285714285,0.14285714285714285,0.04713804713804714,0.09333333333333334,0.1896551724137931,0.06694560669456066,0.10204081632653061,0.043478260869565216,0.01639344262295082,0.02127659574468085,0.058823529411764705,0.02422145328719723,0.07142857142857142,0.018172100481026188,0.030612244897959183,0.0638036809815951,0.041666666666666664,0.07692307692307693,0.047619047619047616,0.125,0.036775106082036775,0.02631578947368421,0.040983606557377046,0.01556420233463035,0.04666666666666667,0.03225806451612903,0.075,0.05194805194805195,0.056338028169014086,0.0223463687150838,0.002663825253063399,0.078125
