Otu0002,0.00017140310582427755
Otu0005,0.00017140310582427755
Otu0012,0.0004456480751431216
Otu0017,0.0004113674539782661
Otu0020,0.0005484899386376881
Otu0023,0.00017140310582427755
Otu0025,0.0010626992561105207
Otu0034,0.0005142093174728326
Otu0035,0.00017140310582427755
Otu0041,0.0004113674539782661
Otu0066,3.4280621164855504e-05
Otu0070,0.0003770868328134106
Otu0074,0.0004456480751431216
Otu0075,0.00023996434815398856
Otu0077,0.00027424496931884403
Otu0078,6.856124232971101e-05
Otu0079,0.0010284186349456652
Otu0086,0.0011998217407699428
Otu0094,0.00023996434815398856
Otu0095,0.00017140310582427755
Otu0127,0.00030852559048369957
Otu0139,6.856124232971101e-05
Otu0145,0.0004799286963079771
Otu0154,0.00013712248465942202
Otu0155,0.00027424496931884403
Otu0163,0.0004799286963079771
Otu0179,0.00027424496931884403
Otu0181,0.00030852559048369957
Otu0187,0.00027424496931884403
Otu0227,0.00030852559048369957
Otu0231,0.00017140310582427755
Otu0233,0.00017140310582427755
Otu0241,0.00020568372698913305
Otu0246,0.0005142093174728326
Otu0250,0.00010284186349456653
Otu0257,0.00020568372698913305
Otu0264,0.0003770868328134106
Otu0272,0.0005827705598025437
Otu0283,0.00013712248465942202
Otu0332,0.00027424496931884403
Otu0335,0.0003428062116485551
Otu0351,0.00023996434815398856
Otu0364,0.00030852559048369957
Otu0384,0.0005827705598025437
Otu0386,0.0003770868328134106
Otu0392,0.0005484899386376881
Otu0461,0.0004799286963079771
Otu0478,0.00020568372698913305
Otu0484,0.0003428062116485551
Otu0491,6.856124232971101e-05
Otu0501,0.00017140310582427755
Otu0518,0.0004799286963079771
Otu0535,0.00017140310582427755
Otu0543,0.00020568372698913305
Otu0545,0.00017140310582427755
Otu0560,0.00017140310582427755
Otu0561,0.00030852559048369957
Otu0574,0.00027424496931884403
Otu0618,0.00017140310582427755
Otu0619,0.00027424496931884403
Otu0639,3.4280621164855504e-05
Otu0657,3.4280621164855504e-05
Otu0672,0.00023996434815398856
Otu0674,0.00013712248465942202
Otu0680,3.4280621164855504e-05
Otu0728,0.00023996434815398856
Otu0773,3.4280621164855504e-05
Otu0787,3.4280621164855504e-05
Otu0852,0.0019197147852319085
Otu0862,0.00013712248465942202
Otu0913,6.856124232971101e-05
Otu0974,0.00017140310582427755
Otu0979,3.4280621164855504e-05
Otu1012,0.00023996434815398856
Otu1037,0.00020568372698913305
Otu1109,3.4280621164855504e-05
Otu1133,0.00017140310582427755
Otu1149,0.00020568372698913305
Otu1197,0.00010284186349456653
Otu1220,0.00020568372698913305
Otu1279,0.0011655411196050873
Otu1311,0.00017140310582427755
Otu1340,0.00017140310582427755
Otu1381,0.00020568372698913305
Otu1427,0.00010284186349456653
Otu1475,0.00023996434815398856
Otu1493,0.00017140310582427755
Otu1497,0.0003428062116485551
Otu1506,0.0004456480751431216
Otu1511,0.0003770868328134106
Otu1535,0.00017140310582427755
Otu1576,0.00017140310582427755
Otu1754,0.00020568372698913305
Otu1758,0.0005142093174728326
Otu1761,0.00023996434815398856
Otu1861,0.00020568372698913305
Otu1915,0.0003428062116485551
Otu1921,0.0004799286963079771
Otu1936,6.856124232971101e-05
Otu1941,0.0006513318021322546
Otu1968,0.00023996434815398856
Otu2018,0.0004456480751431216
Otu2149,0.0004113674539782661
Otu2267,0.00030852559048369957
Otu2364,3.4280621164855504e-05
Otu2404,0.0011655411196050873
Otu2448,0.0003428062116485551
Otu2529,0.0006856124232971102
Otu2570,0.0003428062116485551
Otu2648,0.0006170511809673991
Otu2694,0.00020568372698913305
Otu2703,0.0005484899386376881
Otu2704,0.00010284186349456653
Otu2741,0.0005484899386376881
Otu2746,0.0005484899386376881
Otu2751,0.00013712248465942202
Otu2798,0.00010284186349456653
Otu2799,0.00017140310582427755
Otu2823,0.0003428062116485551
Otu2838,0.00027424496931884403
Otu2868,0.0003428062116485551
Otu2873,0.0008912961502862432
Otu2904,0.0008227349079565322
Otu2934,0.0007884542867916766
Otu2940,0.0008227349079565322
Otu2961,0.00017140310582427755
Otu3014,0.00027424496931884403
Otu3017,0.0005142093174728326
Otu3097,0.004182235782112372
Otu3110,0.00030852559048369957
Otu3121,0.00020568372698913305
Otu3197,0.0004113674539782661
Otu3199,0.0005142093174728326
Otu3224,0.0013026636042645092
Otu3238,0.00020568372698913305
Otu3242,3.4280621164855504e-05
Otu3245,0.0008227349079565322
Otu3263,0.0004113674539782661
Otu3298,0.00020568372698913305
Otu3315,0.0003770868328134106
Otu3320,0.0004799286963079771
Otu3345,0.0003770868328134106
Otu3361,0.00017140310582427755
Otu3378,0.0003770868328134106
Otu3386,0.0004113674539782661
Otu3406,0.0003770868328134106
Otu3444,0.0008227349079565322
Otu3453,0.0007541736656268211
Otu3456,0.00010284186349456653
Otu3470,3.4280621164855504e-05
Otu3472,0.00020568372698913305
Otu3475,0.0005142093174728326
Otu3477,0.0005142093174728326
Otu3510,0.0012341023619347983
Otu3517,0.00017140310582427755
Otu3537,0.0003770868328134106
Otu3540,0.0004456480751431216
Otu3548,0.002159679133385897
Otu3549,0.0004113674539782661
Otu3587,0.0003428062116485551
Otu3590,0.0005827705598025437
Otu3609,0.00017140310582427755
Otu3622,0.00030852559048369957
Otu3650,0.0003770868328134106
Otu3662,0.00020568372698913305
Otu3665,0.00017140310582427755
Otu3678,0.00013712248465942202
Otu3679,0.00010284186349456653
Otu3691,0.0009598573926159542
Otu3696,0.00030852559048369957
Otu3732,0.0003428062116485551
Otu3739,0.00010284186349456653
Otu3754,0.00023996434815398856
Otu3780,0.0007884542867916766
Otu3811,0.00027424496931884403
Otu3823,0.00010284186349456653
Otu3827,0.00027424496931884403
Otu3864,0.0008570155291213877
Otu3866,0.00023996434815398856
Otu3874,0.0022282403757156078
Otu3880,0.0014055054677590759
Otu3891,0.00010284186349456653
Otu3901,0.00010284186349456653
Otu3928,0.00030852559048369957
Otu3929,0.00023996434815398856
Otu3962,0.0004799286963079771
Otu3972,3.4280621164855504e-05
Otu3978,0.0005484899386376881
Otu3987,6.856124232971101e-05
Otu3989,0.0004456480751431216
Otu4014,0.0004456480751431216
Otu4020,0.0004113674539782661
Otu4023,0.0003428062116485551
Otu4043,0.00027424496931884403
Otu4072,0.0005142093174728326
Otu4083,0.00023996434815398856
Otu4086,0.00027424496931884403
Otu4102,0.00017140310582427755
Otu4104,0.0003770868328134106
Otu4105,0.0006513318021322546
Otu4107,0.0009598573926159542
Otu4128,0.00020568372698913305
Otu4139,0.00030852559048369957
Otu4140,0.0003770868328134106
Otu4155,0.0003428062116485551
Otu4167,0.00023996434815398856
Otu4169,0.0004799286963079771
Otu4175,0.0015083473312536423
Otu4177,0.0007884542867916766
Otu4178,0.00017140310582427755
Otu4223,0.00020568372698913305
Otu4238,0.0015769085735833533
Otu4239,0.0004456480751431216
Otu4241,0.00010284186349456653
Otu4255,0.0008912961502862432
Otu4272,0.00017140310582427755
Otu4277,0.0004799286963079771
Otu4279,0.00030852559048369957
Otu4285,0.00030852559048369957
Otu4286,0.00013712248465942202
Otu4304,0.0005484899386376881
Otu4318,0.0004113674539782661
